# recorded=2026-09-18T18:57:12+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.14.7 cpu_count=4
# workers=5 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
583,100.999,49.372,0.48883,34.218
584,100.938,50.475,0.50006,35.004
585,100.000,51.455,0.51455,36.019
586,101.032,48.758,0.48260,33.782
587,100.000,64.880,0.64880,45.416
588,100.000,99.961,0.99961,69.972
589,100.000,71.168,0.71168,49.818
590,100.000,57.489,0.57489,40.242
591,100.000,99.959,0.99959,69.971
592,100.000,76.954,0.76954,53.868
593,100.000,50.273,0.50273,35.191
594,100.000,99.958,0.99958,69.971
595,100.029,82.280,0.82256,57.579
596,103.000,52.548,0.51017,35.712
597,101.001,49.264,0.48776,34.143
598,100.000,60.937,0.60937,42.656
599,100.000,99.925,0.99925,69.947
600,100.999,62.002,0.61389,42.972
601,102.000,50.752,0.49757,34.830
602,101.000,49.833,0.49339,34.537
603,100.000,84.992,0.84992,59.494
604,100.000,99.956,0.99956,69.969
605,100.000,51.127,0.51127,35.789
606,100.000,76.060,0.76060,53.242
607,100.000,99.949,0.99949,69.964
608,102.000,58.258,0.57116,39.981
609,100.000,51.084,0.51084,35.759
610,100.000,49.913,0.49913,34.939
611,100.000,85.612,0.85612,59.928
612,102.000,86.948,0.85243,59.670
613,102.389,51.061,0.49870,34.909
614,100.000,81.946,0.81946,57.362
615,100.000,91.788,0.91788,64.252
616,100.000,48.662,0.48662,34.063
617,101.610,51.892,0.51070,35.749
618,101.001,50.441,0.49941,34.959
619,101.999,51.020,0.50020,35.014
620,100.000,49.764,0.49764,34.835
621,101.000,50.817,0.50314,35.220
622,100.003,48.507,0.48505,33.954
623,100.000,64.406,0.64406,45.084
624,100.000,99.979,0.99978,69.985
625,100.000,58.988,0.58988,41.292
626,100.000,56.058,0.56058,39.240
627,100.000,99.963,0.99963,69.974
628,100.000,66.418,0.66418,46.493
629,100.000,48.845,0.48845,34.191
630,100.000,99.964,0.99964,69.974
631,100.000,74.027,0.74027,51.819
632,102.996,50.863,0.49383,34.568
633,100.000,93.976,0.93976,65.783
634,100.729,80.461,0.79879,55.915
635,100.115,48.829,0.48773,34.141
636,100.000,86.604,0.86604,60.623
637,100.000,86.278,0.86278,60.394
638,100.327,49.715,0.49553,34.687
639,100.000,79.136,0.79136,55.395
640,100.000,91.751,0.91751,64.226
641,100.335,49.555,0.49389,34.572
642,100.000,50.389,0.50389,35.272
643,100.000,49.545,0.49545,34.681
644,100.000,85.790,0.85790,60.053
645,100.000,84.913,0.84913,59.439
646,102.493,50.368,0.49143,34.400
647,100.000,79.303,0.79303,55.512
648,105.000,91.018,0.86684,60.679
649,100.000,57.777,0.57777,40.444
650,100.000,99.956,0.99956,69.969
651,100.000,63.396,0.63396,44.377
652,100.000,49.132,0.49132,34.392
653,100.000,99.963,0.99963,69.974
654,103.000,72.158,0.70056,49.039
655,100.999,49.879,0.49385,34.570
656,101.000,50.812,0.50309,35.216
657,100.000,50.471,0.50471,35.329
658,102.000,50.391,0.49403,34.582
659,100.000,50.490,0.50490,35.343
660,100.000,99.955,0.99955,69.968
661,101.000,86.192,0.85338,59.737
662,100.000,50.166,0.50166,35.116
663,100.000,93.947,0.93947,65.763
664,102.999,94.002,0.91264,63.885
665,100.000,50.458,0.50458,35.320
666,102.000,51.037,0.50037,35.026
667,100.000,53.719,0.53718,37.603
668,100.000,99.955,0.99955,69.968
669,101.000,66.599,0.65940,46.158
670,100.000,76.837,0.76837,53.786
671,100.000,91.065,0.91065,63.745
672,100.000,51.148,0.51148,35.804
673,101.001,48.718,0.48236,33.765
674,101.999,51.858,0.50841,35.589
675,100.000,49.750,0.49750,34.825
676,100.000,58.420,0.58419,40.894
677,100.000,99.950,0.99950,69.965
678,102.000,78.036,0.76506,53.554
679,100.000,52.655,0.52655,36.859
680,100.000,99.932,0.99931,69.952
681,100.000,85.458,0.85458,59.821
682,100.000,49.049,0.49049,34.334
683,100.999,51.040,0.50535,35.374
684,101.000,49.482,0.48991,34.294
685,100.000,71.095,0.71095,49.766
686,100.000,99.915,0.99915,69.940
687,100.000,65.445,0.65445,45.812
688,100.000,65.158,0.65158,45.611
689,100.000,90.850,0.90850,63.595
690,100.000,50.803,0.50803,35.562
691,100.000,50.158,0.50158,35.110
692,100.000,81.969,0.81969,57.378
693,101.999,87.124,0.85416,59.792
694,103.000,52.229,0.50708,35.495
695,100.000,77.184,0.77184,54.029
696,100.000,91.762,0.91762,64.234
697,101.000,50.418,0.49919,34.943
698,100.000,50.104,0.50104,35.073
699,101.000,49.029,0.48544,33.981
700,100.000,50.027,0.50027,35.019
701,101.001,50.683,0.50181,35.126
702,100.000,51.535,0.51535,36.075
703,100.000,71.289,0.71289,49.902
704,100.000,96.958,0.96958,67.870
705,100.000,50.490,0.50490,35.343
706,100.000,50.375,0.50375,35.262
707,100.000,75.867,0.75867,53.107
708,100.000,99.896,0.99896,69.927
